Cultivated area (hectares),Mixed tillage (Frequency),Other operations(Frequency),Seed(Kg),Seeding(Frequency),Urea chemical fertilizer (kg),Phosphate chemical fertilizer (kg),Potash chemical fertilizer (kg),Micronutrients(Kg),Carrying fertilizer and seeds (kg),Fertilizing(Frequency),Insecticide (liter),herbicide (liter),spraying(Frequency),cultivator(Frequency),Water Consumption(m3),Watering(Frequency),Harvesting(Frequency),Loading and unloading (kg),yield per hectare,Fuel consumption(lit),Electricity Consumption(kwh),Total of Carbon emission(calculated manually)(kg co2-eq),Carbon emission_Cool Farm Tool
0.5,2,2,5,3,195,105,47,6,347,2,3,1.6,5,1,4711,6,4,30909,30909,1195,10499,7198,10331.5422
1.5,1,2,12,2,579,338,161,13,1091,1,10,5.7,5,2,14816,5,2,90012,90012,4364,31302,21370,33307.9332
3,2,2,26,1,1012,605,357,29,2236,1,18,14.1,7,1,27338,7,3,172208,172208,7059,59037,43665,58875.2776
1.25,2,2,12,2,519,285,111,10,925,2,8,5.6,5,1,13632,5,5,72418,72418,4418,24373,18001,29427.1464
1.25,1,2,11,2,421,257,134,14,870,3,7,4.6,6,1,13267,4,4,71056,71056,2961,25333,17900,24958.2334
1,1,1,5,3,366,228,121,10,749,2,6,4.4,5,1,10349,5,3,52331,52331,2745,19676,14727,20965.8898
0.5,2,1,2,1,181,90,60,4,358,2,3,2.1,6,2,4567,4,5,30943,30943,1157,10098,7161,9942.5034
1.25,2,2,6,1,460,247,97,12,859,1,8,5.1,7,1,13315,6,3,68638,68638,4080,25463,17910,28688.233
1.25,1,1,10,1,418,272,121,16,840,1,8,5.3,6,1,11824,4,5,72129,72129,4449,26525,18449,30223.6548
2,2,2,18,3,831,442,165,16,1484,1,12,8.7,6,2,18857,7,3,121546,121546,4640,40169,30205,40173.0614
0.75,2,1,6,2,307,149,81,8,497,2,5,2.7,5,2,7077,7,5,45576,45576,1699,14659,11107,14696.0054
1.75,1,2,11,2,698,365,198,21,1162,3,11,8.5,7,1,18869,6,4,103014,103014,5667,33990,24892,39401.8438
1.75,1,2,8,1,678,338,167,17,1173,2,11,6.4,6,2,16349,7,3,102106,102106,6165,34135,24899,40892.5098
2.5,1,2,17,2,865,555,293,29,1910,2,15,10.8,4,2,25938,5,5,141818,141818,8391,52613,35580,58769.8676
2,1,1,12,3,687,397,192,22,1392,2,13,9.4,6,1,19998,5,3,104736,104736,4446,39300,29805,38474.5396
2,2,1,13,3,722,433,217,22,1498,3,12,6.8,4,2,18752,7,3,108230,108230,4394,41206,29192,39451.9104
0.5,2,2,5,1,172,104,46,6,370,1,3,2,5,2,4713,4,3,30648,30648,1202,9947,7523,9957.6026
3,2,1,24,2,1330,646,316,33,2079,1,20,12.8,5,2,29844,6,2,167753,167753,9612,64035,44151,70926.4688
1.5,1,1,12,2,535,271,155,14,1108,2,10,5,5,1,16065,4,4,83193,83193,4116,29746,21594,31482.633
0.5,1,2,2,3,178,93,49,6,353,3,3,1.8,4,1,5303,5,5,30302,30302,1787,10468,7417,12075.8606
2,2,1,13,2,661,358,179,19,1468,1,12,9.5,7,1,21489,7,2,108473,108473,5212,41005,28970,41637.9878
1.75,2,2,14,3,668,373,198,15,1285,2,10,6.5,6,2,17726,7,4,107221,107221,5027,36996,26091,38861.2952
2.5,1,1,9,2,962,559,304,22,1856,2,17,11.7,5,1,25182,4,4,149534,149534,5513,53163,36994,50623.0464
3,2,1,7,2,1281,663,251,35,2265,3,18,14.2,6,2,27982,6,2,176273,176273,6962,64093,45022,62514.3964
2,1,1,5,2,877,395,230,22,1325,3,12,8.7,6,1,19001,5,4,109132,109132,4954,40826,28836,41713.2302
0.75,2,2,4,3,272,129,75,9,518,2,5,2.7,4,2,7506,5,4,39296,39296,2023,14993,10858,15720.3312
1.25,1,1,10,1,558,279,114,12,907,2,8,4.1,7,2,12655,6,4,73400,73400,2964,26399,18756,26165.001
0.5,1,1,4,3,173,98,43,4,362,1,3,1.9,4,2,5353,7,4,27356,27356,1444,10504,7272,11010.7406
1,2,1,3,1,427,208,93,11,695,3,6,3.4,4,1,10847,4,4,61485,61485,3296,20904,14863,23591.4694
1.5,1,1,9,1,536,270,178,17,1089,3,10,5.1,5,2,14404,5,5,87010,87010,3795,31139,21749,31248.2708
1,2,1,5,1,341,188,106,8,715,1,6,4.7,6,1,10078,4,3,61113,61113,2782,21028,14630,21697.5656
1.25,2,1,8,3,464,247,103,11,861,1,8,4.9,7,1,13651,5,2,72508,72508,3129,26566,18101,26351.3202
2.5,1,2,12,1,986,513,275,24,1855,1,15,11.4,7,1,26003,6,4,150125,150125,6417,50186,37492,51891.2006
1.25,1,1,5,2,512,262,126,14,870,1,8,5.2,5,1,11580,4,3,66195,66195,4027,24652,18468,28327.016
1.25,2,2,7,1,490,283,106,12,889,2,8,4.5,5,2,13100,4,4,71766,71766,4293,24915,17992,29182.23
1.75,2,1,15,1,634,382,151,18,1308,3,11,5.8,6,2,17425,5,5,103620,103620,5463,37263,25962,40198.465
2,1,2,13,2,844,382,203,26,1522,1,14,6.5,6,2,21341,4,4,106810,106810,4484,39306,30375,39269.3582
1.5,2,2,6,2,598,303,179,17,1055,1,10,5.2,5,2,16420,5,5,86306,86306,3977,29351,21588,31132.004
1.5,2,2,4,1,538,291,181,13,1067,3,9,4.9,5,1,15543,5,4,87425,87425,3703,31741,22235,31284.5586
2.5,1,1,24,2,965,464,282,25,1684,2,16,12,6,2,24075,7,4,134206,134206,6700,51176,36151,53226.215
0.75,1,2,6,1,292,154,71,8,559,3,5,2.5,6,2,7387,5,5,42936,42936,1772,15175,10900,15129.1074
2.5,2,2,18,1,922,555,242,29,1781,3,15,11.8,7,2,26423,4,3,140025,140025,7753,53654,36828,57622.3246
2.5,1,2,16,3,936,508,194,30,1642,3,17,10.5,7,1,23268,7,4,132598,132598,8138,53709,37856,58900.4036
1.75,1,2,9,2,691,333,157,17,1140,1,11,7.8,5,1,16621,7,2,93815,93815,4307,34649,24947,35490.5842
0.75,1,2,7,3,281,166,80,8,489,2,5,3.7,5,2,8154,4,5,41230,41230,2480,15908,10739,17692.0008
2.5,2,1,17,1,1070,475,234,26,1886,3,16,8.9,6,2,27048,7,3,134983,134983,6134,52396,36397,52549.5796
0.75,2,1,6,1,307,136,89,8,535,3,5,3.2,5,1,7004,7,4,43685,43685,2303,15329,10931,16938.3608
1.25,2,2,7,2,553,284,124,16,864,2,8,5.5,7,2,11647,4,2,67608,67608,3630,25830,18120,27924.2394
2,1,1,17,1,756,439,205,26,1519,1,13,8.4,4,1,21000,6,3,118170,118170,4635,39931,28439,39701.68
1.25,2,1,11,3,532,228,100,10,932,2,8,5.4,5,2,12365,7,2,77277,77277,3822,26347,18086,28694.833
2.5,1,1,16,2,827,439,299,20,1693,3,16,10.5,6,2,22929,6,5,145445,145445,5493,52831,37782,49729.5158
1.25,1,1,8,2,522,274,155,12,881,2,8,5.5,4,1,13260,5,4,68191,68191,3131,26694,17783,26707.022
1.25,1,2,6,2,458,267,153,13,906,2,8,5.6,7,1,13052,4,3,69392,69392,3487,24523,18933,26349.8104
0.75,2,2,6,1,256,164,91,8,538,2,5,2.9,4,2,7012,7,5,41215,41215,2548,15365,10926,17484.3124
1.5,2,1,14,3,646,282,168,17,983,2,10,6.4,6,2,14028,5,5,86388,86388,4169,30777,21478,32730.5256
2,1,2,15,1,788,384,182,17,1368,1,13,9.6,4,1,19838,5,4,115703,115703,5532,41445,28458,43456.9876
2,1,1,13,2,694,390,183,16,1303,2,13,7.6,6,1,20429,5,3,106443,106443,5825,42417,28451,44433.0058
0.5,2,2,3,3,209,114,49,4,339,3,3,2.4,7,1,4869,6,4,30868,30868,1113,9747,7151,9748.7338
3,1,1,18,2,1323,645,267,34,2041,2,18,12.7,6,1,28521,7,3,157794,157794,7463,60287,44740,62177.9342
1.5,1,2,4,2,576,258,168,14,995,2,9,6.3,4,2,13728,4,3,89597,89597,4023,32232,22413,32731.9956
2,1,1,9,3,716,407,163,22,1522,1,12,6.8,4,1,20421,6,3,106869,106869,5458,41068,28609,42640.4442
0.5,2,1,3,1,203,107,40,6,370,3,3,2.2,6,2,5253,4,4,28487,28487,1268,10241,7434,10464.0106
3,2,2,22,2,1252,561,360,33,2217,2,19,14.4,4,1,30877,5,5,166419,166419,6569,62345,43408,60241.4954
2,1,1,17,2,876,364,229,21,1425,1,12,9.3,6,2,18718,5,4,115770,115770,6991,41303,29947,48288.2336
1.25,2,2,8,3,426,213,125,13,864,3,8,5.2,5,1,12497,5,5,69397,69397,4372,24469,17852,28905.1194
3,1,1,26,3,1019,594,229,33,2144,3,18,11.3,4,2,32719,5,5,173045,173045,10732,62548,45236,72127.7938
0.5,1,1,5,1,208,111,58,6,335,3,3,2,6,1,4782,7,4,27149,27149,1538,9746,7247,11055.3964
2.5,1,2,14,3,896,527,195,24,1884,3,15,9.1,5,2,25109,6,2,153129,153129,8965,50246,37228,59368.9918
2,2,2,9,2,820,370,197,19,1304,2,12,9.5,7,1,20465,5,3,105843,105843,7031,40975,29314,47982.283
1,1,2,8,2,384,183,82,10,755,3,6,4.3,4,1,9071,5,4,53471,53471,3554,20911,14706,24211.8642
0.75,2,1,3,1,334,129,93,9,548,2,5,2.6,4,1,7320,7,5,40770,40770,2076,15802,11144,16602.204
0.5,2,1,1,2,213,92,58,6,348,1,3,2.3,5,2,5351,7,2,30814,30814,1702,10169,7345,11818.3602
0.75,1,2,3,3,271,132,94,7,512,3,5,3.3,6,1,7328,7,5,42191,42191,1905,14996,11212,15364.0156
1.5,1,1,6,3,517,296,174,15,1018,1,9,5.4,6,1,15153,7,5,90626,90626,4972,29363,21813,33847.1506
0.5,1,1,3,2,178,103,46,5,380,2,3,1.9,7,1,4566,5,4,28316,28316,1344,9860,7415,10376.1832
1.25,1,2,12,2,514,220,138,12,840,2,8,4.4,4,2,11966,6,2,77321,77321,3535,26788,18695,27949.2532
1.75,1,1,15,2,689,372,179,18,1283,3,11,7.4,7,2,18364,6,4,108077,108077,3787,36913,24876,35091.6128
2,1,2,6,1,874,456,237,25,1409,3,13,8.8,6,2,21405,7,5,105982,105982,6971,39845,29182,47442.081
1,1,2,5,2,360,217,83,11,700,1,6,4.4,6,1,10626,5,4,59647,59647,3393,21075,14761,23697.6452
1,1,2,6,2,419,219,126,11,713,1,6,3.9,4,1,9558,6,4,58472,58472,2534,19850,15197,20636.7816
2,2,2,9,3,680,384,228,18,1391,1,12,9.1,4,2,21398,4,3,122605,122605,6810,42488,28987,47479.8296
1.5,1,2,5,1,497,307,140,19,1146,3,9,4.9,6,2,14175,5,3,91166,91166,3758,29869,22525,30254.945
0.5,2,1,3,1,197,105,52,6,350,1,3,1.8,5,2,5016,5,3,27266,27266,1763,9920,7179,11792.6832
2.5,1,2,22,2,860,465,295,26,1629,2,16,9.5,6,1,22654,5,4,141919,141919,8820,50424,36626,58877.6408
1.25,2,2,6,3,475,256,143,15,861,3,7,5.5,4,2,11486,5,2,68114,68114,3826,24809,18506,27616.3472
0.75,1,2,3,2,289,167,68,9,526,3,5,2.6,5,2,6911,6,2,46045,46045,1887,14753,10735,15246.4022
1.25,1,1,9,3,497,264,117,13,936,2,8,5.3,4,1,12888,4,2,67888,67888,3591,24960,18177,27074.9276
0.5,2,2,2,3,185,87,60,4,339,1,3,2.2,7,2,4834,6,2,27039,27039,1605,10085,7157,11343.8268
0.5,1,2,4,3,167,111,47,6,371,2,3,1.8,7,1,5125,6,5,29496,29496,1487,9751,7581,10710.125
3,2,2,30,2,1084,572,347,37,2047,3,19,12.9,4,2,31060,7,3,175828,175828,6449,61032,43377,58375.722
1.25,1,2,8,2,495,245,106,15,915,3,7,4.1,6,1,12960,5,5,76800,76800,3877,26279,17953,28630.522
1,1,1,9,1,359,190,89,13,655,3,6,4,4,1,9871,7,4,54476,54476,2452,20844,14496,20643.0942
1.75,2,1,10,2,726,356,151,15,1292,2,12,8.2,6,1,18891,7,4,107345,107345,5549,35716,25967,40094.9382
3,1,1,11,3,1322,656,336,36,1970,2,20,13.7,6,1,27250,5,5,171004,171004,9491,60098,44102,68406.76
2.5,1,2,17,2,871,537,201,25,1760,2,15,8.9,6,2,24427,7,3,148892,148892,7825,52018,37641,56676.9554
2.5,2,2,13,3,973,504,199,29,1815,1,16,11.4,5,2,25931,5,2,147121,147121,8622,52188,36782,59750.7662
2.5,1,2,23,2,924,530,312,25,1873,2,17,9.8,7,2,25991,6,5,149983,149983,7916,52476,37406,57497.0582
1,2,2,3,1,368,202,105,8,654,3,7,3.5,7,2,10481,7,4,59085,59085,2776,20203,14673,21348.3862
1.25,2,2,7,3,559,278,112,13,832,3,8,5.5,7,1,11611,4,3,75485,75485,4375,26034,17959,30369.0922
2.5,1,1,9,3,1041,470,272,27,1808,2,17,9.2,5,2,25675,6,3,134298,134298,5709,51783,36314,50790.415
1.5,2,2,4,2,634,321,176,16,1081,3,10,7.2,5,2,14883,6,2,78423,78423,4133,30082,22369,32206.8366
0.5,1,1,4,1,205,94,63,6,363,3,3,2.2,5,2,4719,4,3,27458,27458,1734,10336,7167,11970.5638
0.5,2,2,5,3,208,115,54,6,356,1,3,2.2,7,1,4660,5,5,26758,26758,1257,9903,7204,10272.192
3,1,1,17,2,1341,557,354,38,2052,2,19,11.1,4,1,30191,4,5,161889,161889,8269,58209,44582,63624.7082
0.75,2,2,6,3,317,154,83,9,493,3,5,3.4,4,2,7406,6,4,40226,40226,1732,15936,11251,15545.3412
2,1,2,4,2,883,341,234,23,1379,2,13,8.6,5,1,20881,7,4,109714,109714,5992,39743,29977,44379.8162
1.25,2,2,6,3,529,283,99,13,892,1,8,4.1,4,2,11923,6,2,70377,70377,3897,26126,18706,28777.1746
1,1,1,8,1,369,183,116,9,733,3,6,4.2,7,2,10281,4,4,60236,60236,2301,19934,14297,19734.8562
1.75,2,1,7,2,697,369,207,19,1206,1,11,8,5,1,17636,7,3,99216,99216,5846,34027,26172,39965.1072
0.75,2,1,4,1,263,130,72,6,489,3,5,3.2,6,2,7112,4,2,44079,44079,2537,14992,10790,17280.4024
3,1,2,20,3,1185,575,328,32,2256,2,20,12.7,4,1,31464,6,5,166360,166360,7245,62537,44139,62118.8828
2.5,1,2,14,3,900,430,276,21,1748,1,15,8,7,2,27048,6,4,151851,151851,7401,48604,36640,53636.1896
1.5,1,1,5,3,669,327,163,17,984,2,9,5.5,6,1,14074,5,4,83111,83111,3450,29785,21434,30046.4648
0.75,2,2,4,2,290,142,58,7,571,3,5,3.4,7,1,7186,7,4,39688,39688,2347,14859,10832,16744.2172
0.5,1,2,4,3,165,106,53,6,350,1,3,2.2,4,1,4599,5,2,26137,26137,1399,10207,7184,10681.3398
2,2,1,20,1,860,419,154,17,1322,1,13,7.2,4,1,19357,4,4,112324,112324,5825,40294,29232,44028.9314
3,2,2,28,1,1010,584,278,25,1982,1,19,10.4,6,2,30355,4,2,168289,168289,10733,59400,42770,70391.651
1.25,1,1,9,2,452,270,151,16,866,3,8,5.7,7,1,13549,4,2,65641,65641,2756,26837,18019,25307.8998
